Регион,Адрес,Название,Цена,Контактов / мес,"Интенсивность выхода, каждые N мин",Часы работы,Выходов / мес,lat,lon
Новосибирск,"Гусинобродское шоссе, 31/1",Мария-Ра,7340.0,15000,15,08:00 - 22:00,1568,55.039048,83.014232
Барнаул,"ул. Сапфирная, 60А",Мария-Ра,8100.0,45000,15,08:00 - 22:00,1568,53.354767,83.643771
Ленинск-Кузнецкий,"пр. Кирова, 114",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,54.681873,86.180335
Новокузнецк,"ул. Запорожская, 15/1",Мария-Ра,7720.0,15000,15,08:00 - 22:00,1568,53.761545,87.162885
Кемеровская обл,"г. Мыски, 17 квартал, 10",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.765798,87.592981
Кемеровская обл,"г. Мыски, ул. Мира, 26",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.767325,87.610839
Кемеровская обл,"г. Мыски, ул. Кутузова, 14",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.770939,87.605934
Новокузнецк,"ул. Циолковского, 4",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.744945,87.130645
Новосибирск,"ул. Панфиловцев, 1",Мария-Ра,7340.0,15000,15,08:00 - 22:00,1568,55.026174,82.97626
Новосибирск,"ул. 1-я Механическая, 5",Мария-Ра,7340.0,15000,15,08:00 - 22:00,1568,54.964969,83.053246
Кемеровская обл,"г. Мариинск, ул. Социалистическая, 11",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,56.204239,87.765071
Кемеровская обл,"г. Тайга, ул. Ключевая, 1",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,56.069439,85.626937
Новосибирск,"ул. Т. Снежиной, 25",Мария-Ра,7340.0,75000,15,08:00 - 22:00,1568,55.019671,83.011618
Новосибирск,"пр. К.Маркса, 37/2",ТЦ МетроМаркет,11020.0,120000,15,10:00 - 21:00,1232,54.989094,82.905006
Новосибирская обл,"п. Красный Яр, 40",Мария-Ра,7340.0,15000,15,08:00 - 22:00,1568,55.219036,82.908752
Новосибирская обл,"г. Обь, ул. Геодезическая, 10А",Мария-Ра,7340.0,30000,15,08:00 - 22:00,1568,54.988629,82.685466
Барнаул,"ул. Привокзальная, 35А",ТЦ Столичный,12150.0,30000,15,09:00 - 20:00,1232,53.350902,83.760112
Новосибирск,"ул. Троллейная, 14",Мария-Ра,7340.0,30000,15,08:00 - 22:00,1568,54.989187,82.856937
Кемеровская обл,"г. Юрга, ул. Машиностроителей, 32",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,55.709363,84.915974
Кемеровская обл,"г. Топки, ул. Луначарского, 6",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,55.279236,85.625805
Кемеровская обл,"пгт. Бачатский, ул. Мартовская, 24",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,54.282766,86.109709
Новокузнецк,"ул. Грдины, 6А",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.752868,87.167907
Новокузнецк,"ул. Климасенко, 14/1",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.838422,87.175462
Новокузнецк,"ул. Ноградская, 10А",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.774238,87.131318
Ленинск-Кузнецкий,"пр. Ленина, 30",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,54.688711,86.195175
Ленинск-Кузнецкий,"пр. Кирова, 46",Мария-Ра,7720.0,75000,15,08:00 - 22:00,1568,54.66601,86.166698
Кемерово,"ул. Антипова, 4",Мария-Ра,11580.0,45000,15,08:00 - 22:00,1568,55.4226,86.129005
Кемерово,"ул. Сибиряков-Гвардейцев, 11",Мария-Ра,11580.0,45000,15,08:00 - 22:00,1568,55.336815,86.069447
Кемерово,"пр. Ленина, 99",Мария-Ра,11580.0,45000,15,09:00 - 22:00,1456,55.344121,86.134431
Кемерово,"ул. Тухачевского, 41",Мария-Ра,11580.0,45000,15,08:00 - 23:00,1680,55.330532,86.130532
Кемерово,"ул. Халтурина, 23",Мария-Ра,11580.0,45000,15,08:00 - 22:00,1568,55.409114,86.048184
Кемерово,"пр. Комсомольский, 61",Мария-Ра,11580.0,45000,15,08:00 - 22:00,1568,55.340005,86.193289
Кемерово,"пр. Молодежный, 8А",Мария-Ра,11580.0,45000,15,08:00 - 22:00,1568,55.326824,86.119232
Кемерово,"пр. Ленинградский, 16",Мария-Ра,11580.0,45000,15,08:00 - 22:00,1568,55.357793,86.166348
Кемеровская обл,"г. Березовский, ул. Волкова,12",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,55.677489,86.270032
Анжеро-Судженск,"ул. Пушкина, 5",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,56.076986,86.026957
Барнаул,"ул. Воровского, 161",Мария-Ра,8100.0,45000,15,08:00 - 22:00,1568,53.363064,83.781671
Кемерово,"пр. Шахтеров, 76",Мария-Ра,11580.0,75000,15,08:00 - 22:00,1568,55.40867,86.126768
Кемерово,"ул. Авроры, 1а",Мария-Ра,11580.0,45000,15,08:00 - 22:00,1568,55.405184,86.116779
Кемерово,"ул. Красноармейская, 138",Мария-Ра,11580.0,45000,15,08:00 - 22:00,1568,55.348304,86.086847
Кемерово,"ул. Белозерная, 44",Мария-Ра,11580.0,45000,15,08:00 - 22:00,1568,55.276852,85.981448
Ленинск-Кузнецкий,"ул. Лесной Городок, 37",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,54.706917,86.242498
Новосибирск,"ул. Большевистская, 122",Мария-Ра,7340.0,15000,15,08:00 - 22:00,1568,54.990607,82.976538
Новосибирск,"ул. Полтавская, 27/1",Мария-Ра,7340.0,20000,15,08:00 - 22:00,1568,54.972985,82.847747
Томская обл,"г. Тогур, ул. Ленина, 7",Мария-Ра,8100.0,45000,15,08:00 - 22:00,1568,58.360588,82.829592
Томская обл,"с. Мельниково, ул. Школьная, 16",Мария-Ра,8100.0,15000,15,08:00 - 22:00,1568,56.55231,84.085895
Новосибирск,"ул. Блюхера, 47",Мария-Ра,7340.0,45000,15,08:00 - 22:00,1568,54.988531,82.897064
Томская обл,"г. Колпашево, ул. Победы, 66",Мария-Ра,8100.0,45000,15,08:00 - 22:00,1568,58.325205,82.891369
Прокопьевск,"ул. Черных, 12",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.808015,86.813135
Кемеровская обл,"п. Лесная Поляна, б-р Кедровый, 14",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.65667,87.10675
Новоалтайск,"ул. 8-й микрорайон, 8А",Мария-Ра,5400.0,45000,15,08:00 - 22:00,1568,53.412021,83.931079
Прокопьевск,"ул. Есенина, 72А",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.870516,86.613152
Барнаул,"ул. Гущина, 150/3",Мария-Ра,8100.0,45000,15,08:00 - 22:00,1568,53.371462,83.70686
Новосибирская обл,"г. Карасук, ул. Сударева, 1А",Мария-Ра,7340.0,15000,15,08:00 - 22:00,1568,53.727332,78.051336
Бердск,"ул. Гранитная, 3",Мария-Ра,7340.0,20000,15,08:00 - 22:00,1568,54.735131,83.074024
Новосибирск,"ул. Новосибирская, 8",Мария-Ра,7340.0,30000,15,08:00 - 22:00,1568,54.990592,82.843148
Барнаул,"пер. Карева, 61",Мария-Ра,8100.0,45000,15,08:00 - 22:00,1568,53.313497,83.773021
Новосибирская обл,"с. Толмачево, ул. Советская, 45",Мария-Ра,7340.0,30000,15,08:00 - 22:00,1568,54.985721,82.735979
Новосибирск,"ул. Кошурникова, 8/1",Мария-Ра,7340.0,30000,15,09:00 - 23:00,1568,55.042896,82.952985
Новосибирск,"ул. Фадеева, 83/1",Мария-Ра,7340.0,20000,15,08:00 - 22:00,1568,55.098109,82.93562
Искитим,"микрорайон Южный, 7А",Мария-Ра,7340.0,20000,15,08:00 - 22:00,1568,54.612561,83.281157
Прокопьевск,"10 микрорайон, 1а",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.878219,86.617347
Новосибирская обл,"г. Тогучин, ул. Островского, 10г",Мария-Ра,7340.0,27000,15,08:00 - 22:00,1568,55.237284,84.40168
Искитим,"микрорайон Южный, 48",Мария-Ра,7340.0,30000,15,08:00 - 22:00,1568,54.615772,83.280447
Бердск,"ул. Красная Сибирь, 120а",Мария-Ра,7340.0,30000,15,08:00 - 22:00,1568,54.751009,83.062247
Новосибирская обл,"с. Мочище, ул. Линейная, 64",Мария-Ра,7340.0,27000,15,08:00 - 22:00,1568,55.150041,82.849373
Новосибирск,"ул. Демакова, 20",Мария-Ра,7340.0,15000,15,08:00 - 22:00,1568,54.863254,83.109255
Новосибирск,"ул. Д. Бедного, 58А",Мария-Ра,7340.0,40000,15,08:00 - 22:00,1568,55.048168,82.934758
Новосибирск,"ул. Селезнева, 46/1",Мария-Ра,7340.0,30000,15,08:00 - 22:00,1568,55.045393,82.945789
Новосибирск,"ул. Киевская, 11",Мария-Ра,7340.0,30000,15,08:00 - 22:00,1568,54.98883,82.849391
Прокопьевск,"ул. Обручева, 41",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.862818,86.630238
Кемерово,"ул. Попова, 4А",Мария-Ра,11580.0,45000,15,08:00 - 22:00,1568,55.401749,86.016913
Барнаул,"ул. Взлетная, 67",Мария-Ра,8100.0,45000,15,08:00 - 22:00,1568,53.339882,83.663525
Новокузнецк,"ул. Обнорского, 9",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.773871,87.201666
Прокопьевск,"ул. Зои Космодемьянской, 27",Мария-Ра,7720.0,15005,15,08:00 - 22:00,1568,53.932394,86.732691
Томск,"ул. Большая Подгорная, 164",Мария-Ра,8100.0,25000,15,08:00 - 22:00,1568,56.515344,84.957737
Ленинск-Кузнецкий,"пр. Ленина, 45б",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,54.693067,86.200538
Кемеровская обл,"г. Мариинск, ул. Набережная, 42",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,56.228335,87.773982
Прокопьевск,"ул. Обручева, 47Б",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.861517,86.627687
Киселевск,"ул. Студенческая, 14",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,54.004162,86.706325
Кемерово,"ул. Ворошилова, 7",Мария-Ра,11580.0,45000,15,08:00 - 22:00,1568,55.342406,86.157958
Кемеровская обл,"г. Юрга, пр. Победы, 46",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,55.703819,84.908788
Прокопьевск,"ул. Комсомольская, 3",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.877747,86.752759
Новокузнецк,"ул. Фесковская, 155А",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.775872,87.303103
Кемеровская обл,"г. Гурьевск, ул. Кирова, 6",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,54.284564,85.938589
Кемеровская обл,"г. Тайга, ул. Мира, 3",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,56.074916,85.634096
Новокузнецк,"ул. Павловского, 3",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.767022,87.126935
Прокопьевск,"пр. Строителей, 55",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.87135,86.620707
Томская обл,"с. Кожевниково, пер. Дзержинского, 7",Мария-Ра,8100.0,15000,15,08:00 - 22:00,1568,56.261453,83.974468
Новокузнецк,"ул. Тольятти, 62",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.760497,87.147767
Новоалтайск,"ул. Высоковольтная, 1А",Мария-Ра,5400.0,45000,15,08:00 - 22:00,1568,53.426885,83.925878
Барнаул,"ул. Сухэ-Батора, 7",Мария-Ра,8100.0,45000,15,08:00 - 22:00,1568,53.350558,83.692729
Белово,"пер. Почтовый, 62",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,54.406124,86.301077
Кемеровская обл,"п. Пионер, ул. Пионер, 11А",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,55.31993,85.945893
Барнаул,"пр. Комсомольский, 84",Мария-Ра,8100.0,45000,15,08:00 - 22:00,1568,53.344425,83.78972
Кемеровская обл,"г. Мариинск, ул. Пальчикова, 6б",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,56.213586,87.728258
Кемеровская обл,"пгт. Бачатский, ул. 50 лет Октября, 22",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,54.286419,86.111165
Ленинск-Кузнецкий,"ул. Гагарина, 19",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,54.665463,86.144375
Кемеровская обл,"г. Калтан, ул. Комсомольская, 45/1",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.517774,87.274842
Барнаул,"ул. Дзержинского, 17",Мария-Ра,8100.0,45000,15,08:00 - 22:00,1568,53.256875,83.690448
Новокузнецк,"ул. 40 лет ВЛКСМ, 2А",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.835733,87.184795
Кемеровская обл,"г. Таштагол, ул. Ленина, 48",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,52.769928,87.89265
Новокузнецк,"ул. Клименко, 64",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.819067,87.166326
Барнаул,"ул. А. Петрова, 246",Мария-Ра,8100.0,45000,15,08:00 - 22:00,1568,53.36229,83.676658
Томск,"ул. Нахимова, 15",Мария-Ра,8100.0,30000,15,08:00 - 22:00,1568,56.454717,84.973376
Новокузнецк,"пр. Шахтеров, 33",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.780655,87.294875
Новоалтайск,"ул. Октябренок, 9А",Мария-Ра,5400.0,45000,15,08:00 - 22:00,1568,53.401848,83.946952
Барнаул,"ул. П. Сухова, 70Б",Мария-Ра,8100.0,45000,15,08:00 - 22:00,1568,53.376695,83.714927
Барнаул,"ул. Балтийская, 39",Мария-Ра,8100.0,45000,15,08:00 - 22:00,1568,53.334349,83.681419
Кемеровская обл,"г. Гурьевск, ул. Ленина, 100",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,54.284674,85.967129
Новосибирская обл,"с. Мочище, ул. Первомайская, 135",Мария-Ра,7340.0,16000,15,08:00 - 22:00,1568,55.149866,82.850514
Северск,"ул. Калинина, 46",Мария-Ра,8100.0,45000,15,08:00 - 22:00,1568,56.598309,84.902284
Барнаул,"ул. Балтийская, 100",Мария-Ра,8100.0,75000,15,08:00 - 22:00,1568,53.338113,83.657372
Томская обл,"г. Колпашево, ул. Кирова, 24",Мария-Ра,8100.0,30000,15,08:00 - 22:00,1568,58.313417,82.904835
Прокопьевск,"ул. Морозовой, 49",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.921149,86.710583
Томск,"пр. Мира, 27А",Мария-Ра,8100.0,30000,15,08:00 - 22:00,1568,56.517256,84.98032
Томск,"пр. Ленина, 283",Мария-Ра,8100.0,15000,15,08:00 - 22:00,1568,56.525117,84.936339
Новокузнецк,"пр. Авиаторов, 109",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.902512,87.138676
Прокопьевск,"ул. Институтская, 21А",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.873558,86.645788
Томск,"ул. Ивановского, 20/1",Мария-Ра,8100.0,30000,15,08:00 - 22:00,1568,56.50315,85.076377
Новосибирск,"ул. Зорге, 133/3",Мария-Ра,7340.0,30000,15,08:00 - 22:00,1568,54.935069,82.924077
Анжеро-Судженск,"ул. Желябова, 3в",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,56.0812,86.012916
Новосибирск,"ул. Солидарности, 89",Мария-Ра,11010.0,30000,15,08:00 - 22:00,1568,55.153385,82.954934
Новокузнецк,"ул. Звездова, 36",Мария-Ра,7720.0,30000,15,08:00 - 22:00,1568,53.90491,87.131256
Кемеровская обл,"г. Юрга, ул. Тургенева, 41А",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,55.69524,84.974023
Киселевск,"ул. Новостройка, 13",Мария-Ра,7720.0,45000,15,08:00 - 22:00,1568,53.977471,86.725424
